311X223,311X88,311X25,311X26,311X87,311X86,311X154,311X89,311X189,311X90,311X188,311X59,311X190,311X171,311X152,311X164,311X187,311X191,311X22,311X6,311X163,311X203,311X7,311X205,311X207,310X56,300X14,300X9,311X55,300X3,300X6,311X129,311X56,220X67,311X170,220X71,300X20,300X10,311X20,300X2,311X155,311X151,311X60,300X7,300X13,311X204,520X351,210X204,520X246,520X144
109,8.0,4961,4961,7.7,8.0,0.0,7.3,51.0,8.2,44.6,20170500000000.0,44.4,20170500000000.0,0.0,20170500000000.0,44.4,44.5,20170500000000.0,20170500000000.0,20170500000000.0,54.7,20170500000000.0,54.7,54.7,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.1,55895.0,20170500000000.0,55911,55911
112,8.0,1803,1803,7.5,8.0,0.0,6.9,54.5,8.0,43.6,20170500000000.0,43.6,20170500000000.0,0.0,20170500000000.0,43.6,43.6,20170500000000.0,20170500000000.0,20170500000000.0,54.2,20170500000000.0,54.2,54.2,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.0,55896.0,20170500000000.0,55912,55912
48,8.9,1142,1169,8.3,8.9,-0.1,7.9,52.5,9.1,46.1,20170500000000.0,46.0,20170500000000.0,-0.1,20170500000000.0,46.1,46.1,20170500000000.0,20170500000000.0,20170500000000.0,54.3,,54.3,54.3,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.1,20170500000000.0,2017050000000000.0,,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,-0.1,20170500000000.0,20170500000000.0,20170500000000.0,54.0,55897.0,20170500000000.0,55913,55913
109,8.5,4962,4962,7.9,8.5,0.0,7.2,50.6,8.1,44.6,20170500000000.0,44.3,20170500000000.0,0.0,20170500000000.0,44.4,44.4,20170500000000.0,20170500000000.0,20170500000000.0,54.7,,54.8,54.7,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.1,55898.0,20170500000000.0,55914,55914
112,6.8,1804,1804,6.5,6.6,0.0,5.8,54.8,6.5,43.8,,43.8,,0.0,20170500000000.0,43.8,43.8,,20170500000000.0,20170500000000.0,54.1,,54.2,54.1,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.1,55899.0,20170500000000.0,55915,55915
48,8.2,1143,1170,7.5,8.2,-0.1,7.1,51.3,7.7,46.0,20170500000000.0,46.0,20170500000000.0,-0.1,20170500000000.0,46.0,46.0,20170500000000.0,20170500000000.0,20170500000000.0,54.4,20170500000000.0,54.4,54.3,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.1,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,-0.1,-0.1,20170500000000.0,20170500000000.0,20170500000000.0,54.3,55900.0,20170500000000.0,55916,55916
109,7.4,4963,4963,7.2,7.3,-0.1,6.9,50.2,7.8,44.3,20170500000000.0,44.2,20170500000000.0,0.0,20170500000000.0,44.3,44.3,20170500000000.0,20170500000000.0,20170500000000.0,54.9,20170500000000.0,54.9,54.9,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.8,55901.0,20170500000000.0,55917,55917
112,6.9,1805,1805,6.7,6.9,0.0,6.3,53.8,6.8,44.0,20170500000000.0,43.8,20170500000000.0,0.0,20170500000000.0,43.9,43.9,,20170500000000.0,20170500000000.0,54.2,,54.2,54.1,2017050000000000.0,20170500000000.0,20170500000000.0,,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,,20170500000000.0,0.0,0.0,,20170500000000.0,20170500000000.0,53.7,55902.0,20170500000000.0,55918,55918
48,8.1,1144,1171,7.9,8.1,-0.1,7.5,51.5,8.1,46.2,20170500000000.0,46.1,20170500000000.0,-0.1,20170500000000.0,46.1,46.2,20170500000000.0,20170500000000.0,20170500000000.0,54.3,20170500000000.0,54.3,54.3,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.1,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,-0.1,0.0,20170500000000.0,20170500000000.0,20170500000000.0,53.7,55903.0,20170500000000.0,55919,55919
109,7.8,4964,4964,7.4,7.6,-0.1,7.2,50.9,7.7,44.5,20170500000000.0,44.3,20170500000000.0,0.0,20170500000000.0,44.3,44.4,20170500000000.0,20170500000000.0,20170500000000.0,54.8,20170500000000.0,54.9,54.9,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,-0.1,20170500000000.0,20170500000000.0,20170500000000.0,54.0,55904.0,20170500000000.0,55920,55920
112,6.9,1806,1806,6.8,6.9,0.0,6.5,53.6,7.2,44.0,20170500000000.0,43.9,,0.0,20170500000000.0,43.9,43.9,20170500000000.0,20170500000000.0,20170500000000.0,54.2,20170500000000.0,54.2,54.2,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,53.7,55905.0,20170500000000.0,55921,55921
109,7.9,4950,4950,7.7,7.8,-0.1,7.3,51.4,7.9,44.5,20170500000000.0,44.2,20170500000000.0,0.0,20170500000000.0,44.3,44.3,20170500000000.0,20170500000000.0,20170500000000.0,54.9,20170500000000.0,55.0,55.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.1,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.1,55940.0,20170500000000.0,55956,55956
109,8.0,4942,4942,7.6,7.9,0.0,7.3,51.5,7.9,44.5,20170500000000.0,44.3,20170500000000.0,0.0,20170500000000.0,44.4,44.3,20170500000000.0,20170500000000.0,20170500000000.0,54.6,20170500000000.0,54.7,54.6,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.1,55916.0,20170500000000.0,55932,55932
109,8.1,4943,4943,7.6,8.1,-0.1,7.2,49.2,7.8,44.5,20170500000000.0,44.3,20170500000000.0,0.0,20170500000000.0,44.4,44.4,20170500000000.0,20170500000000.0,,54.7,20170500000000.0,54.7,54.7,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.1,55919.0,20170500000000.0,55935,55935
109,7.9,4944,4944,7.6,7.6,0.0,7.2,49.2,7.9,44.5,20170500000000.0,44.3,20170500000000.0,0.0,20170500000000.0,44.5,44.4,20170500000000.0,20170500000000.0,20170500000000.0,54.6,20170500000000.0,54.7,54.6,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.1,55922.0,20170500000000.0,55938,55938
109,7.4,4945,4945,7.2,7.2,0.0,6.9,48.9,7.4,44.3,20170500000000.0,44.2,20170500000000.0,0.0,20170500000000.0,44.2,44.2,20170500000000.0,20170500000000.0,20170500000000.0,54.8,20170500000000.0,54.9,54.8,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.8,55925.0,20170500000000.0,55941,55941
109,7.8,4946,4946,7.3,7.1,-0.1,6.9,50.1,7.3,44.5,20170500000000.0,44.2,20170500000000.0,0.0,20170500000000.0,44.2,44.2,,20170500000000.0,20170500000000.0,54.8,,54.9,54.8,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.1,55928.0,20170500000000.0,55944,55944
109,7.8,4947,4947,7.5,7.8,-0.1,7.2,50.7,7.7,44.5,20170500000000.0,44.2,,0.0,20170500000000.0,44.3,44.3,20170500000000.0,20170500000000.0,20170500000000.0,54.8,20170500000000.0,54.9,54.8,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,,,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,,,54.1,55931.0,20170500000000.0,55947,55947
109,7.8,4948,4948,7.6,7.6,0.0,7.5,49.7,8.4,44.5,,44.2,20170500000000.0,0.0,20170500000000.0,44.3,44.3,20170500000000.0,20170500000000.0,20170500000000.0,54.9,20170500000000.0,54.9,54.9,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.1,55934.0,20170500000000.0,55950,55950
109,7.9,4949,4949,7.5,7.7,0.0,7.0,50.4,7.9,44.5,20170500000000.0,44.2,20170500000000.0,0.0,20170500000000.0,44.3,44.3,20170500000000.0,20170500000000.0,20170500000000.0,54.9,,54.9,54.9,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,,,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.1,55937.0,20170500000000.0,55953,55953
48,8.8,1358,1385,8.1,8.8,-0.1,7.5,53.1,8.2,46.1,20170600000000.0,46.0,20170600000000.0,-0.1,20170600000000.0,46.1,46.0,,20170600000000.0,20170600000000.0,54.4,20170600000000.0,54.4,54.3,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,0.0,-0.1,20170600000000.0,20170600000000.0,20170600000000.0,54.1,18001.0,20170500000000.0,18023,18022
48,8.0,1350,1377,7.7,7.9,-0.1,7.3,52.0,8.1,46.3,20170600000000.0,46.1,20170600000000.0,-0.1,20170600000000.0,46.2,46.1,20170600000000.0,20170600000000.0,20170600000000.0,54.4,20170600000000.0,54.4,54.4,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,,20170600000000.0,20170600000000.0,53.8,17977.0,20170500000000.0,17999,17998
48,8.2,1354,1381,7.9,8.2,-0.1,7.6,53.6,8.6,46.3,20170600000000.0,46.1,20170600000000.0,-0.1,20170600000000.0,46.1,46.1,20170600000000.0,20170600000000.0,20170600000000.0,54.4,20170600000000.0,54.4,54.4,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,-0.1,20170600000000.0,20170600000000.0,20170600000000.0,53.8,17989.0,20170500000000.0,18011,18010
101,8.7,1284,1284,8.3,8.7,-0.1,7.8,53.2,8.4,46.9,20170600000000.0,46.7,20170600000000.0,0.0,20170600000000.0,46.7,46.7,20170600000000.0,20170600000000.0,20170600000000.0,57.7,20170600000000.0,57.7,57.7,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,57.2,56062.0,20170500000000.0,56078,56078
101,8.7,1336,1336,8.2,8.3,0.0,7.7,51.5,8.5,46.9,20170600000000.0,46.8,20170600000000.0,0.0,,46.9,46.8,20170600000000.0,20170600000000.0,20170600000000.0,57.7,20170600000000.0,57.7,57.6,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,57.2,56283.0,20170500000000.0,56299,56299
48,8.5,1393,1420,8.3,8.3,-0.1,7.8,51.5,8.7,46.3,20170600000000.0,46.2,20170600000000.0,-0.1,20170600000000.0,46.2,46.2,20170600000000.0,20170600000000.0,20170600000000.0,54.3,20170600000000.0,54.3,54.3,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,-0.1,20170600000000.0,20170600000000.0,20170600000000.0,53.8,56284.0,20170500000000.0,56300,56300
112,6.7,2039,2039,6.2,6.7,0.0,5.4,54.3,6.7,43.8,20170600000000.0,43.8,20170600000000.0,0.0,20170600000000.0,43.8,43.8,20170600000000.0,20170600000000.0,20170600000000.0,54.4,20170600000000.0,54.4,54.4,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.3,56259.0,20170500000000.0,56275,56275
48,8.0,1385,1412,7.9,8.0,-0.1,7.5,52.3,8.3,46.2,20170600000000.0,46.1,20170600000000.0,-0.1,20170600000000.0,46.2,46.2,20170600000000.0,20170600000000.0,20170600000000.0,54.5,20170600000000.0,54.5,54.4,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,-0.1,20170600000000.0,20170600000000.0,20170600000000.0,54.4,56260.0,20170500000000.0,56276,56276
48,9.7,1389,1416,9.3,9.7,-0.1,8.6,51.6,9.7,46.3,20170600000000.0,46.2,20170600000000.0,-0.1,20170600000000.0,46.2,46.2,20170600000000.0,20170600000000.0,20170600000000.0,54.4,20170600000000.0,54.4,54.4,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,-0.1,20170600000000.0,20170600000000.0,20170600000000.0,53.8,56272.0,20170500000000.0,56288,56288
109,8.1,4890,4890,7.8,8.1,0.0,7.3,50.7,8.1,44.6,20170500000000.0,44.4,20170500000000.0,0.0,20170500000000.0,44.4,44.3,20170500000000.0,20170500000000.0,20170500000000.0,54.8,,54.9,54.8,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.2,17859.0,20170500000000.0,17881,17880
48,8.2,1349,1376,7.9,8.2,-0.1,7.4,50.4,8.2,46.2,20170600000000.0,46.1,,-0.1,20170600000000.0,46.1,46.1,20170600000000.0,20170600000000.0,20170600000000.0,54.4,,54.4,54.5,2017060000000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,-0.1,,20170600000000.0,20170600000000.0,54.1,56096.0,20170500000000.0,56112,56112
109,8.1,5158,5158,7.6,8.0,0.0,7.2,49.6,8.1,44.5,20170600000000.0,44.3,20170600000000.0,0.0,20170600000000.0,44.3,44.3,20170600000000.0,20170600000000.0,20170600000000.0,54.8,20170600000000.0,54.9,54.8,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.2,56072.0,20170500000000.0,56088,56088
101,8.7,1292,1292,8.4,8.2,-0.1,7.6,52.1,8.8,46.9,20170600000000.0,46.7,20170600000000.0,0.0,20170600000000.0,46.8,46.7,20170600000000.0,20170600000000.0,20170600000000.0,57.7,20170600000000.0,57.7,57.6,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,57.2,56073.0,20170500000000.0,56089,56089
109,8.0,5162,5162,7.9,8.0,-0.1,7.6,52.5,7.9,44.5,20170600000000.0,44.3,20170600000000.0,0.0,20170600000000.0,44.4,44.4,20170600000000.0,20170600000000.0,20170600000000.0,54.8,20170600000000.0,54.8,54.8,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.2,56084.0,20170500000000.0,56100,56100
101,8.6,1306,1306,8.3,8.6,0.0,7.9,52.5,8.7,46.9,20170600000000.0,46.8,20170600000000.0,0.0,20170600000000.0,46.8,46.8,20170600000000.0,20170600000000.0,20170600000000.0,57.6,20170600000000.0,57.6,57.6,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,57.1,56153.0,20170500000000.0,56169,56169
48,8.5,1441,1468,8.2,8.5,-0.1,8.0,51.7,8.8,46.1,20170600000000.0,46.1,20170600000000.0,-0.1,20170600000000.0,46.1,46.1,20170600000000.0,20170600000000.0,20170600000000.0,54.3,20170600000000.0,54.3,54.3,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,-0.1,20170600000000.0,20170600000000.0,20170600000000.0,54.0,56202.0,20170500000000.0,56218,56218
48,8.4,1433,1460,8.1,8.4,-0.1,7.4,51.4,8.2,46.1,20170600000000.0,46.0,20170600000000.0,-0.1,20170600000000.0,46.1,46.1,20170600000000.0,20170600000000.0,20170600000000.0,54.3,20170600000000.0,54.3,54.3,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,-0.1,20170600000000.0,20170600000000.0,20170600000000.0,54.0,56178.0,20170500000000.0,56194,56194
112,6.6,2086,2086,6.3,6.4,0.0,5.9,52.8,6.8,43.8,20170600000000.0,43.8,20170600000000.0,0.0,20170600000000.0,43.8,43.8,20170600000000.0,20170600000000.0,20170600000000.0,54.2,20170600000000.0,54.2,54.2,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.1,56180.0,20170500000000.0,56196,56196
112,7.5,2090,2090,6.9,6.9,0.0,6.4,54.2,7.3,43.5,20170600000000.0,43.5,20170600000000.0,0.0,20170600000000.0,43.5,43.6,,20170600000000.0,20170600000000.0,54.2,,54.3,54.2,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.0,56192.0,20170500000000.0,56208,56208
112,7.1,2093,2093,6.9,7.0,0.0,6.6,54.5,7.1,43.6,20170600000000.0,43.5,20170600000000.0,0.0,20170600000000.0,43.6,43.6,20170600000000.0,20170600000000.0,20170600000000.0,54.3,,54.3,54.2,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.0,56201.0,20170500000000.0,56217,56217
112,6.8,1979,1979,6.6,6.8,0.0,6.2,54.1,6.9,43.6,20170600000000.0,43.6,20170600000000.0,0.0,20170600000000.0,43.6,43.6,20170600000000.0,20170600000000.0,20170600000000.0,54.3,20170600000000.0,54.3,54.3,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.2,18174.0,20170500000000.0,18196,18195
48,8.0,1289,1316,7.8,8.0,-0.1,7.3,52.1,8.3,46.1,20170600000000.0,46.1,20170600000000.0,-0.1,20170600000000.0,46.1,46.1,20170600000000.0,20170600000000.0,,54.3,20170600000000.0,54.3,54.3,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,-0.1,-0.1,20170600000000.0,20170600000000.0,20170600000000.0,54.1,17951.0,20170500000000.0,17973,17972
109,7.8,5103,5103,7.4,7.8,-0.1,7.3,49.9,7.8,44.4,20170600000000.0,44.3,20170600000000.0,0.0,20170600000000.0,44.3,44.4,20170600000000.0,20170600000000.0,20170600000000.0,54.8,,54.9,54.9,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,,20170600000000.0,54.8,17952.0,20170500000000.0,17974,17973
109,7.9,5104,5104,7.5,7.9,0.0,7.2,51.2,7.9,44.6,20170600000000.0,44.4,20170600000000.0,0.0,,44.4,44.4,,20170600000000.0,20170600000000.0,54.8,20170600000000.0,54.9,54.8,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,-0.1,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.1,17955.0,20170500000000.0,17977,17976
112,7.6,1952,1952,7.2,7.6,0.0,6.7,54.5,7.2,43.7,20170600000000.0,43.7,20170600000000.0,0.0,20170600000000.0,43.8,43.7,20170600000000.0,,20170600000000.0,54.3,20170600000000.0,54.3,54.3,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.1,17956.0,20170500000000.0,17978,17977
48,8.4,1424,1451,8.1,8.4,-0.1,7.8,51.3,8.0,46.1,20170600000000.0,46.0,20170600000000.0,-0.1,20170600000000.0,46.2,46.2,20170600000000.0,20170600000000.0,20170600000000.0,54.3,20170600000000.0,54.4,54.3,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,-0.1,-0.1,20170600000000.0,20170600000000.0,20170600000000.0,54.1,56337.0,20170500000000.0,56353,56353
112,6.7,2068,2068,6.4,6.7,0.0,5.7,54.9,6.6,43.8,20170600000000.0,43.8,20170600000000.0,0.0,20170600000000.0,43.8,43.8,20170600000000.0,20170600000000.0,20170600000000.0,54.3,20170600000000.0,54.4,54.3,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.3,56312.0,20170500000000.0,56328,56328
