311X25,311X26,311X223,311X88,311X87,311X86,311X189,311X89,311X90,311X188,311X190,311X154,311X203,311X191,311X205,311X187,311X207,311X59,311X171,311X22,311X7,311X6,311X164,311X152,311X204,311X163,311X129,520X351,520X353,520X144,520X246,520X345,311X20,300X3,520X1,311X55,210X1,300X14,300X9,300X6,311X170,310X56,311X56,330X140,330X157,220X67,330X147,300X20,300X10,220X71
4963,4963,109,7.4,7.2,7.3,50.2,6.9,7.8,44.3,44.2,-0.1,54.9,44.3,54.9,44.3,54.9,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,54.8,20170500000000.0,0.0,55901.0,55919,55917,55917,55919.0,20170500000000.0,20170500000000.0,49435.0,20170500000000.0,97.47,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,95.58,95.34,2017050000000000.0,95.21,20170500000000.0,20170500000000.0,2017050000000000.0
1805,1805,112,6.9,6.7,6.9,53.8,6.3,6.8,44.0,43.8,0.0,54.2,43.9,54.2,43.9,54.1,20170500000000.0,20170500000000.0,,,20170500000000.0,20170500000000.0,0.0,53.7,20170500000000.0,0.0,55902.0,55920,55918,55918,55920.0,,20170500000000.0,49436.0,,90.09,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,95.41,95.41,2017050000000000.0,95.41,20170500000000.0,20170500000000.0,2017050000000000.0
1144,1171,48,8.1,7.9,8.1,51.5,7.5,8.1,46.2,46.1,-0.1,54.3,46.2,54.3,46.1,54.3,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,-0.1,53.7,20170500000000.0,0.1,55903.0,55921,55919,55919,55921.0,20170500000000.0,20170500000000.0,49437.0,20170500000000.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,95.41,95.41,2017050000000000.0,95.41,20170500000000.0,20170500000000.0,2017050000000000.0
4964,4964,109,7.8,7.4,7.6,50.9,7.2,7.7,44.5,44.3,-0.1,54.8,44.4,54.9,44.3,54.9,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,54.0,20170500000000.0,0.0,55904.0,55922,55920,55920,55922.0,20170500000000.0,20170500000000.0,49438.0,20170500000000.0,97.48,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,95.45,95.41,2017050000000000.0,95.33,20170500000000.0,20170500000000.0,2017050000000000.0
1806,1806,112,6.9,6.8,6.9,53.6,6.5,7.2,44.0,43.9,0.0,54.2,43.9,54.2,43.9,54.2,20170500000000.0,,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,53.7,20170500000000.0,0.0,55905.0,55923,55921,55921,55923.0,20170500000000.0,20170500000000.0,49439.0,20170500000000.0,90.15,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,95.45,95.45,2017050000000000.0,95.45,20170500000000.0,20170500000000.0,2017050000000000.0
4950,4950,109,7.9,7.7,7.8,51.4,7.3,7.9,44.5,44.2,-0.1,54.9,44.3,55.0,44.3,55.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,54.1,20170500000000.0,0.1,55940.0,55958,55956,55956,55958.0,20170500000000.0,20170500000000.0,49474.0,20170500000000.0,97.35,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,95.96,95.82,2017050000000000.0,95.73,20170500000000.0,20170500000000.0,2017050000000000.0
4942,4942,109,8.0,7.6,7.9,51.5,7.3,7.9,44.5,44.3,0.0,54.6,44.3,54.7,44.4,54.6,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,54.1,20170500000000.0,0.0,55916.0,55934,55932,55932,55934.0,20170500000000.0,20170500000000.0,49450.0,20170500000000.0,97.44,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,96.12,96.047,2017050000000000.0,96.0,20170500000000.0,20170500000000.0,2017050000000000.0
4943,4943,109,8.1,7.6,8.1,49.2,7.2,7.8,44.5,44.3,-0.1,54.7,44.4,54.7,44.4,54.7,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,54.1,,0.0,55919.0,55937,55935,55935,55937.0,20170500000000.0,20170500000000.0,49453.0,20170500000000.0,97.4,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,96.16,96.007,2017050000000000.0,95.79,20170500000000.0,20170500000000.0,2017050000000000.0
4944,4944,109,7.9,7.6,7.6,49.2,7.2,7.9,44.5,44.3,0.0,54.6,44.4,54.7,44.5,54.6,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,54.1,20170500000000.0,0.0,55922.0,55940,55938,55938,55940.0,20170500000000.0,20170500000000.0,49456.0,20170500000000.0,97.37,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,95.98,95.98,2017050000000000.0,95.98,20170500000000.0,20170500000000.0,2017050000000000.0
4945,4945,109,7.4,7.2,7.2,48.9,6.9,7.4,44.3,44.2,0.0,54.8,44.2,54.9,44.2,54.8,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,54.8,20170500000000.0,0.0,55925.0,55943,55941,55941,55943.0,20170500000000.0,20170500000000.0,49459.0,20170500000000.0,97.36,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,96.0,95.993,2017050000000000.0,95.99,20170500000000.0,20170500000000.0,2017050000000000.0
4946,4946,109,7.8,7.3,7.1,50.1,6.9,7.3,44.5,44.2,-0.1,54.8,44.2,54.9,44.2,54.8,20170500000000.0,20170500000000.0,,,20170500000000.0,20170500000000.0,0.0,54.1,20170500000000.0,0.0,55928.0,55946,55944,55944,55946.0,,20170500000000.0,49462.0,20170500000000.0,97.35,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,96.08,96.077,2017050000000000.0,96.07,20170500000000.0,20170500000000.0,2017050000000000.0
4947,4947,109,7.8,7.5,7.8,50.7,7.2,7.7,44.5,44.2,-0.1,54.8,44.3,54.9,44.3,54.8,20170500000000.0,,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,54.1,20170500000000.0,0.0,55931.0,55949,55947,55947,55949.0,20170500000000.0,,49465.0,20170500000000.0,97.34,20170500000000.0,20170500000000.0,,20170500000000.0,2017050000000000.0,20170500000000.0,96.15,95.88,2017050000000000.0,95.74,20170500000000.0,20170500000000.0,2017050000000000.0
4948,4948,109,7.8,7.6,7.6,49.7,7.5,8.4,44.5,44.2,0.0,54.9,44.3,54.9,44.3,54.9,,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,54.1,20170500000000.0,0.0,55934.0,55952,55950,55950,55952.0,20170500000000.0,20170500000000.0,49468.0,20170500000000.0,97.34,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,96.08,96.01,2017050000000000.0,95.87,20170500000000.0,20170500000000.0,2017050000000000.0
4949,4949,109,7.9,7.5,7.7,50.4,7.0,7.9,44.5,44.2,0.0,54.9,44.3,54.9,44.3,54.9,20170500000000.0,20170500000000.0,20170500000000.0,,20170500000000.0,20170500000000.0,0.0,54.1,20170500000000.0,0.0,55937.0,55955,55953,55953,55955.0,,20170500000000.0,49471.0,20170500000000.0,97.36,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,95.83,95.76,2017050000000000.0,95.71,20170500000000.0,20170500000000.0,2017050000000000.0
1358,1385,48,8.8,8.1,8.8,53.1,7.5,8.2,46.1,46.0,-0.1,54.4,46.0,54.4,46.1,54.3,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.1,20170600000000.0,0.1,18001.0,18023,18022,18023,18023.0,,20170600000000.0,12479.0,20170600000000.0,96.63,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.88,77.76,2017050000000000.0,77.7,20170600000000.0,20170600000000.0,2017050000000000.0
1350,1377,48,8.0,7.7,7.9,52.0,7.3,8.1,46.3,46.1,-0.1,54.4,46.1,54.4,46.2,54.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,53.8,20170600000000.0,0.1,17977.0,17999,17998,17999,17999.0,20170600000000.0,20170600000000.0,12455.0,20170600000000.0,96.82,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.8,77.8,2017050000000000.0,77.8,20170600000000.0,20170600000000.0,2017050000000000.0
1354,1381,48,8.2,7.9,8.2,53.6,7.6,8.6,46.3,46.1,-0.1,54.4,46.1,54.4,46.1,54.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,53.8,20170600000000.0,0.1,17989.0,18011,18010,18011,18011.0,20170600000000.0,20170600000000.0,12467.0,20170600000000.0,96.7,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.81,77.783,2017050000000000.0,77.74,20170600000000.0,20170600000000.0,2017050000000000.0
1284,1284,101,8.7,8.3,8.7,53.2,7.8,8.4,46.9,46.7,-0.1,57.7,46.7,57.7,46.7,57.7,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.2,20170600000000.0,0.1,56062.0,56080,56078,56078,56080.0,20170600000000.0,20170600000000.0,49596.0,20170600000000.0,100.95,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,95.79,95.777,2017050000000000.0,95.75,20170600000000.0,20170600000000.0,2017050000000000.0
1336,1336,101,8.7,8.2,8.3,51.5,7.7,8.5,46.9,46.8,0.0,57.7,46.8,57.7,46.9,57.6,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,,0.0,57.2,20170600000000.0,0.1,56283.0,56301,56299,56299,56301.0,20170600000000.0,20170600000000.0,49786.0,20170600000000.0,100.75,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.36,94.24,2017050000000000.0,94.0,20170600000000.0,20170600000000.0,2017050000000000.0
1393,1420,48,8.5,8.3,8.3,51.5,7.8,8.7,46.3,46.2,-0.1,54.3,46.2,54.3,46.2,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,53.8,20170600000000.0,0.1,56284.0,56302,56300,56300,56302.0,20170600000000.0,20170600000000.0,49787.0,20170600000000.0,90.52,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.36,94.347,2017050000000000.0,94.32,20170600000000.0,20170600000000.0,2017050000000000.0
2039,2039,112,6.7,6.2,6.7,54.3,5.4,6.7,43.8,43.8,0.0,54.4,43.8,54.4,43.8,54.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.3,20170600000000.0,0.1,56259.0,56277,56275,56275,56277.0,20170600000000.0,20170600000000.0,49762.0,20170600000000.0,90.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.4,94.26,2017050000000000.0,94.07,20170600000000.0,20170600000000.0,2017050000000000.0
1385,1412,48,8.0,7.9,8.0,52.3,7.5,8.3,46.2,46.1,-0.1,54.5,46.2,54.5,46.2,54.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.4,20170600000000.0,0.1,56260.0,56278,56276,56276,56278.0,20170600000000.0,20170600000000.0,49763.0,20170600000000.0,100.85,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.41,94.263,2017050000000000.0,94.07,20170600000000.0,20170600000000.0,2017050000000000.0
1389,1416,48,9.7,9.3,9.7,51.6,8.6,9.7,46.3,46.2,-0.1,54.4,46.2,54.4,46.2,54.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,53.8,20170600000000.0,0.1,56272.0,56290,56288,56288,56290.0,20170600000000.0,20170600000000.0,49775.0,20170600000000.0,90.46,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.32,94.313,2017050000000000.0,94.31,20170600000000.0,20170600000000.0,2017050000000000.0
4890,4890,109,8.1,7.8,8.1,50.7,7.3,8.1,44.6,44.4,0.0,54.8,44.3,54.9,44.4,54.8,20170500000000.0,20170500000000.0,20170500000000.0,,20170500000000.0,20170500000000.0,0.0,54.2,20170500000000.0,0.0,17859.0,17881,17880,17881,17881.0,20170500000000.0,20170500000000.0,12350.0,20170500000000.0,100.25,20170500000000.0,20170500000000.0,20170500000000.0,,2017050000000000.0,20170500000000.0,95.57,95.46,2017050000000000.0,95.25,20170500000000.0,20170500000000.0,2017050000000000.0
1349,1376,48,8.2,7.9,8.2,50.4,7.4,8.2,46.2,46.1,-0.1,54.4,46.1,54.4,46.1,54.5,20170600000000.0,,20170600000000.0,,20170600000000.0,20170600000000.0,-0.1,54.1,20170600000000.0,0.1,56096.0,56114,56112,56112,56114.0,20170600000000.0,20170600000000.0,49630.0,,90.43,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,75.62,75.613,2017050000000000.0,75.6,20170600000000.0,20170600000000.0,2017050000000000.0
5158,5158,109,8.1,7.6,8.0,49.6,7.2,8.1,44.5,44.3,0.0,54.8,44.3,54.9,44.3,54.8,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.0,56072.0,56090,56088,56088,56090.0,20170600000000.0,20170600000000.0,49606.0,20170600000000.0,100.7,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,76.38,76.357,2017050000000000.0,76.31,20170600000000.0,20170600000000.0,2017050000000000.0
1292,1292,101,8.7,8.4,8.2,52.1,7.6,8.8,46.9,46.7,-0.1,57.7,46.7,57.7,46.8,57.6,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.2,20170600000000.0,0.1,56073.0,56091,56089,56089,56091.0,,20170600000000.0,49607.0,20170600000000.0,90.42,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,76.41,76.387,2017050000000000.0,76.37,20170600000000.0,20170600000000.0,2017050000000000.0
5162,5162,109,8.0,7.9,8.0,52.5,7.6,7.9,44.5,44.3,-0.1,54.8,44.4,54.8,44.4,54.8,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.0,56084.0,56102,56100,56100,56102.0,20170600000000.0,20170600000000.0,49618.0,20170600000000.0,90.41,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,76.44,76.363,2017050000000000.0,76.21,20170600000000.0,20170600000000.0,2017050000000000.0
1306,1306,101,8.6,8.3,8.6,52.5,7.9,8.7,46.9,46.8,0.0,57.6,46.8,57.6,46.8,57.6,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.1,20170600000000.0,0.1,56153.0,56171,56169,56169,56171.0,20170600000000.0,20170600000000.0,49659.0,20170600000000.0,100.8,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.37,94.31,2017050000000000.0,94.28,20170600000000.0,20170600000000.0,2017050000000000.0
1441,1468,48,8.5,8.2,8.5,51.7,8.0,8.8,46.1,46.1,-0.1,54.3,46.1,54.3,46.1,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.0,20170600000000.0,0.1,56202.0,56220,56218,56218,,20170600000000.0,20170600000000.0,49708.0,20170600000000.0,90.45,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.94,94.863,2017050000000000.0,94.71,20170600000000.0,20170600000000.0,2017050000000000.0
1433,1460,48,8.4,8.1,8.4,51.4,7.4,8.2,46.1,46.0,-0.1,54.3,46.1,54.3,46.1,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.0,20170600000000.0,0.1,56178.0,56196,56194,56194,56196.0,20170600000000.0,20170600000000.0,49684.0,20170600000000.0,90.46,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,95.1,94.91,2017050000000000.0,94.61,20170600000000.0,20170600000000.0,2017050000000000.0
2086,2086,112,6.6,6.3,6.4,52.8,5.9,6.8,43.8,43.8,0.0,54.2,43.8,54.2,43.8,54.2,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.1,20170600000000.0,0.0,56180.0,56198,56196,56196,56198.0,20170600000000.0,20170600000000.0,49686.0,20170600000000.0,100.75,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.98,94.793,2017050000000000.0,94.67,20170600000000.0,20170600000000.0,2017050000000000.0
2090,2090,112,7.5,6.9,6.9,54.2,6.4,7.3,43.5,43.5,0.0,54.2,43.6,54.3,43.5,54.2,20170600000000.0,20170600000000.0,,,20170600000000.0,20170600000000.0,0.0,54.0,20170600000000.0,0.1,56192.0,56210,56208,56208,56210.0,,20170600000000.0,49698.0,20170600000000.0,100.7,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,95.03,95.013,2017050000000000.0,94.98,20170600000000.0,20170600000000.0,2017050000000000.0
2093,2093,112,7.1,6.9,7.0,54.5,6.6,7.1,43.6,43.5,0.0,54.3,43.6,54.3,43.6,54.2,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.0,54.0,20170600000000.0,0.1,56201.0,56219,56217,56217,56219.0,20170600000000.0,20170600000000.0,49707.0,20170600000000.0,100.65,20170600000000.0,20170600000000.0,20170600000000.0,,2017060000000000.0,20170600000000.0,94.99,94.863,2017050000000000.0,94.65,20170600000000.0,20170600000000.0,2017050000000000.0
1979,1979,112,6.8,6.6,6.8,54.1,6.2,6.9,43.6,43.6,0.0,54.3,43.6,54.3,43.6,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.0,18174.0,18196,18195,18196,18196.0,20170600000000.0,20170600000000.0,12645.0,20170600000000.0,100.55,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,95.48,95.363,2017050000000000.0,95.19,20170600000000.0,20170600000000.0,2017050000000000.0
1289,1316,48,8.0,7.8,8.0,52.1,7.3,8.3,46.1,46.1,-0.1,54.3,46.1,54.3,46.1,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.1,,0.1,17951.0,17973,17972,17973,17973.0,,20170600000000.0,12429.0,20170600000000.0,101.25,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,,95.73,95.73,2017050000000000.0,95.73,20170600000000.0,20170600000000.0,2017050000000000.0
5103,5103,109,7.8,7.4,7.8,49.9,7.3,7.8,44.4,44.3,-0.1,54.8,44.4,54.9,44.3,54.9,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.0,54.8,20170600000000.0,0.0,17952.0,17974,17973,17974,17974.0,20170600000000.0,20170600000000.0,12430.0,20170600000000.0,101.25,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,95.69,95.69,2017050000000000.0,95.69,,20170600000000.0,2017050000000000.0
5104,5104,109,7.9,7.5,7.9,51.2,7.2,7.9,44.6,44.4,0.0,54.8,44.4,54.9,44.4,54.8,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,,0.0,54.1,20170600000000.0,0.1,17955.0,17977,17976,17977,17977.0,,20170600000000.0,12433.0,20170600000000.0,101.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,95.77,95.77,2017050000000000.0,95.77,20170600000000.0,20170600000000.0,2017050000000000.0
1952,1952,112,7.6,7.2,7.6,54.5,6.7,7.2,43.7,43.7,0.0,54.3,43.7,54.3,43.8,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,0.0,54.1,20170600000000.0,0.0,17956.0,17978,17977,17978,17978.0,20170600000000.0,20170600000000.0,12434.0,20170600000000.0,101.35,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,95.87,95.793,2017050000000000.0,95.64,20170600000000.0,20170600000000.0,2017050000000000.0
1424,1451,48,8.4,8.1,8.4,51.3,7.8,8.0,46.1,46.0,-0.1,54.3,46.2,54.4,46.2,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.1,20170600000000.0,0.1,56337.0,56355,56353,56353,56355.0,,20170600000000.0,49839.0,20170600000000.0,100.1,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.31,94.303,2017060000000000.0,94.29,20170600000000.0,20170600000000.0,2017060000000000.0
2068,2068,112,6.7,6.4,6.7,54.9,5.7,6.6,43.8,43.8,0.0,54.3,43.8,54.4,43.8,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.3,20170600000000.0,0.0,56312.0,56330,56328,56328,56330.0,20170600000000.0,20170600000000.0,49814.0,20170600000000.0,90.18,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.49,94.323,2017060000000000.0,94.03,20170600000000.0,20170600000000.0,2017060000000000.0
1416,1443,48,8.1,7.7,8.1,52.1,7.4,7.6,46.2,46.1,-0.1,54.4,46.2,54.6,46.1,54.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.4,20170600000000.0,0.1,56313.0,56331,56329,56329,56331.0,20170600000000.0,20170600000000.0,49815.0,20170600000000.0,100.2,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.04,94.033,2017060000000000.0,94.03,20170600000000.0,20170600000000.0,2017060000000000.0
5228,5228,109,7.3,7.2,7.3,49.7,6.9,7.1,44.3,44.3,0.0,55.0,44.3,55.0,44.4,55.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,20170600000000.0,0.0,55.0,20170600000000.0,0.0,56314.0,56332,56330,56330,56332.0,,20170600000000.0,49816.0,20170600000000.0,90.14,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.44,94.323,2017060000000000.0,94.13,20170600000000.0,20170600000000.0,2017060000000000.0
1418,1445,48,8.1,7.5,8.1,52.3,7.0,7.8,46.1,46.0,-0.1,54.3,46.1,54.3,46.2,54.3,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.1,20170600000000.0,0.1,56319.0,56337,56335,56335,56337.0,,20170600000000.0,49821.0,20170600000000.0,100.1,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.32,94.313,2017060000000000.0,94.31,20170600000000.0,20170600000000.0,2017060000000000.0
2072,2072,112,7.3,6.8,7.3,53.9,6.3,7.3,43.6,43.5,0.0,54.3,43.6,54.3,43.6,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.1,20170600000000.0,0.0,56324.0,56342,56340,56340,56342.0,,20170600000000.0,49826.0,20170600000000.0,90.15,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.27,94.257,2017060000000000.0,94.25,20170600000000.0,20170600000000.0,2017060000000000.0
1516,1543,48,8.1,7.8,8.0,51.5,7.6,8.2,46.2,46.1,-0.1,54.4,46.3,54.4,46.2,54.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.3,,0.1,56665.0,56683,56681,56681,56683.0,20170600000000.0,20170600000000.0,50163.0,,90.51,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,,94.75,94.73,2017060000000000.0,94.69,20170600000000.0,20170600000000.0,2017060000000000.0
1387,1387,101,8.8,8.5,8.7,52.9,8.0,9.1,46.9,46.7,0.0,57.6,46.7,57.6,46.7,57.6,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.1,20170600000000.0,0.1,56666.0,56684,56682,56682,56684.0,20170600000000.0,20170600000000.0,50164.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.75,94.62,2017060000000000.0,94.42,20170600000000.0,20170600000000.0,2017060000000000.0
1386,1386,101,8.8,8.4,8.8,53.0,7.7,9.1,46.9,46.8,0.0,57.6,46.8,57.6,46.8,57.6,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.1,20170600000000.0,0.1,56663.0,56681,56679,56679,56681.0,,20170600000000.0,50161.0,20170600000000.0,90.52,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.77,94.633,2017060000000000.0,94.44,20170600000000.0,20170600000000.0,2017060000000000.0
2166,2166,112,7.5,6.9,7.5,53.3,6.3,7.3,43.6,43.6,0.0,54.3,43.6,54.3,43.6,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.1,20170600000000.0,0.0,56664.0,56682,56680,56680,56682.0,20170600000000.0,20170600000000.0,50162.0,20170600000000.0,99.93,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.77,94.62,2017060000000000.0,94.42,20170600000000.0,20170600000000.0,2017060000000000.0
2059,2059,112,6.6,6.2,6.6,54.6,5.8,6.4,43.8,43.8,0.0,54.4,43.9,54.4,43.8,54.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.3,20170600000000.0,0.0,18083.0,18105,18104,18105,18105.0,20170600000000.0,20170600000000.0,12558.0,20170600000000.0,90.23,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.65,94.637,2017060000000000.0,94.61,20170600000000.0,20170600000000.0,2017060000000000.0
