311X223,311X189,311X25,311X26,311X88,311X87,311X32,311X86,311X89,311X90,311X193,311X205,311X207,311X203,311X192,311X69,311X196,311X154,311X33,311X188,311X194,311X204,311X68,311X29,311X1,311X190,311X191,311X187,311X30,311X183,311X184,311X197,311X70,311X129,311X137,311X133,311X135,210X193,311X211,311X152,420X97,311X134,311X171,311X59,311X7,311X71,311X6,311X164,311X151,311X22
112,52.8,2086,2086,6.6,6.3,301,6.4,5.9,6.8,14.01,54.2,54.2,54.2,14.02,7.5,13.96,0.0,301,43.8,14.02,54.1,7.0,301,5,43.8,43.8,43.8,301,36.3,37.1,13.99,6.4,0.0,13.0,13.0,13.0,0.01,4.53,0.0,8.8,13.0,20170600000000.0,20170600000000.0,20170600000000.0,6.8,20170600000000.0,20170600000000.0,0.0,20170600000000.0
112,54.2,2090,2090,7.5,6.9,301,6.9,6.4,7.3,13.99,54.3,54.2,54.2,13.97,7.8,13.96,0.0,301,43.5,14.02,54.0,7.1,301,5,43.5,43.6,43.5,301,36.3,37.1,13.99,6.6,0.1,13.0,13.0,13.0,0.01,4.38,0.0,8.9,13.0,20170600000000.0,20170600000000.0,,6.9,20170600000000.0,20170600000000.0,0.0,
112,54.5,2093,2093,7.1,6.9,301,7.0,6.6,7.1,13.99,54.3,54.2,54.3,13.96,7.8,13.96,0.0,301,43.6,14.07,54.0,7.2,301,5,43.5,43.6,43.6,301,36.3,37.1,13.99,6.6,0.1,13.0,13.0,13.0,0.01,4.33,0.0,8.5,13.0,20170600000000.0,20170600000000.0,,7.3,20170600000000.0,20170600000000.0,0.0,20170600000000.0
112,54.1,1979,1979,6.8,6.6,301,6.8,6.2,6.9,13.97,54.3,54.3,54.3,13.96,7.6,13.92,0.0,301,43.6,14.02,54.2,6.9,301,5,43.6,43.6,43.6,301,36.3,37.1,13.99,6.0,0.0,13.0,13.0,13.0,0.01,4.4,0.0,9.6,13.0,20170600000000.0,20170600000000.0,20170600000000.0,6.6,20170600000000.0,20170600000000.0,0.0,20170600000000.0
48,52.1,1289,1316,8.0,7.8,301,8.0,7.3,8.3,14.12,54.3,54.3,54.3,14.09,7.1,14.09,-0.1,301,46.1,14.14,54.1,6.2,301,11,46.1,46.1,46.1,301,38.7,39.5,14.12,5.3,0.1,13.1,13.1,13.1,0.0,4.73,-0.1,8.4,13.0,20170600000000.0,20170600000000.0,20170600000000.0,5.3,20170600000000.0,20170600000000.0,-0.1,20170600000000.0
109,49.9,5103,5103,7.8,7.4,301,7.8,7.3,7.8,14.12,54.9,54.9,54.8,14.07,6.8,14.12,-0.1,301,44.4,14.17,54.8,5.9,301,6,44.3,44.4,44.3,301,37.1,37.9,14.11,5.1,0.0,12.9,12.9,12.9,0.0,4.92,0.0,9.5,12.9,20170600000000.0,20170600000000.0,,5.7,20170600000000.0,20170600000000.0,0.0,20170600000000.0
109,51.2,5104,5104,7.9,7.5,301,7.9,7.2,7.9,14.11,54.9,54.8,54.8,14.12,6.8,14.12,0.0,301,44.6,14.12,54.1,6.1,301,6,44.4,44.4,44.4,301,37.1,37.9,14.11,5.3,0.1,12.9,12.9,12.9,0.01,4.92,0.0,9.5,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.6,20170600000000.0,,0.0,
112,54.5,1952,1952,7.6,7.2,301,7.6,6.7,7.2,13.97,54.3,54.3,54.3,13.96,7.6,13.97,0.0,301,43.7,14.02,54.1,7.1,301,5,43.7,43.7,43.8,301,36.3,37.1,13.99,6.3,0.0,13.0,13.0,13.0,0.0,4.39,0.0,9.7,13.0,20170600000000.0,20170600000000.0,20170600000000.0,7.1,,20170600000000.0,0.0,20170600000000.0
48,51.3,1424,1451,8.4,8.1,301,8.4,7.8,8.0,14.11,54.4,54.3,54.3,14.09,6.8,14.14,-0.1,301,46.1,14.14,54.1,6.2,301,11,46.0,46.2,46.2,301,38.7,39.5,14.12,5.4,0.1,13.1,13.1,13.1,0.01,5.03,-0.1,9.5,13.1,20170600000000.0,20170600000000.0,20170600000000.0,5.4,20170600000000.0,20170600000000.0,-0.1,20170600000000.0
112,54.9,2068,2068,6.7,6.4,301,6.7,5.7,6.6,13.96,54.4,54.3,54.3,13.96,7.6,13.96,0.0,301,43.8,14.02,54.3,7.1,301,5,43.8,43.8,43.8,301,36.3,37.1,13.99,6.4,0.0,13.0,13.0,13.0,0.03,4.3,0.0,9.3,13.0,20170600000000.0,20170600000000.0,20170600000000.0,6.6,20170600000000.0,20170600000000.0,0.0,20170600000000.0
48,52.1,1416,1443,8.1,7.7,301,8.1,7.4,7.6,14.12,54.6,54.5,54.4,14.09,6.9,14.09,-0.1,301,46.2,14.14,54.4,6.2,301,11,46.1,46.2,46.1,301,38.7,39.5,14.12,5.3,0.1,13.1,13.1,13.1,0.01,4.96,-0.1,9.6,13.1,20170600000000.0,20170600000000.0,20170600000000.0,5.6,20170600000000.0,20170600000000.0,-0.1,20170600000000.0
109,49.7,5228,5228,7.3,7.2,301,7.3,6.9,7.1,14.11,55.0,55.0,55.0,14.12,6.6,14.13,0.0,301,44.3,14.12,55.0,5.8,301,6,44.3,44.3,44.4,301,37.1,37.9,14.11,5.2,0.0,12.9,12.9,12.9,0.02,4.92,0.0,8.6,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.3,20170600000000.0,20170600000000.0,0.0,
48,52.3,1418,1445,8.1,7.5,301,8.1,7.0,7.8,14.11,54.3,54.3,54.3,14.09,7.1,14.09,-0.1,301,46.1,14.14,54.1,6.2,301,11,46.0,46.1,46.2,301,38.7,39.5,14.12,5.2,0.1,13.1,13.1,13.1,0.01,4.76,-0.1,9.6,13.0,20170600000000.0,20170600000000.0,20170600000000.0,5.3,20170600000000.0,20170600000000.0,0.0,
112,53.9,2072,2072,7.3,6.8,301,7.3,6.3,7.3,13.97,54.3,54.3,54.3,13.96,7.5,13.96,0.0,301,43.6,14.02,54.1,7.0,301,5,43.5,43.6,43.6,301,36.3,37.1,13.99,6.6,0.0,13.0,13.0,13.0,0.02,4.38,0.0,8.9,13.0,20170600000000.0,20170600000000.0,20170600000000.0,6.6,20170600000000.0,20170600000000.0,0.0,20170600000000.0
48,51.5,1516,1543,8.1,7.8,301,8.0,7.6,8.2,14.11,54.4,54.4,54.4,14.09,6.6,14.09,-0.1,302,46.2,14.14,54.3,6.1,301,11,46.1,46.3,46.2,301,38.7,39.5,14.12,5.4,0.1,13.1,13.1,13.1,0.02,5.0,-0.1,9.5,13.1,20170600000000.0,20170600000000.0,20170600000000.0,5.7,20170600000000.0,20170600000000.0,-0.1,20170600000000.0
101,52.9,1387,1387,8.8,8.5,301,8.7,8.0,9.1,14.09,57.6,57.6,57.6,14.08,6.7,14.08,0.0,301,46.9,14.12,57.1,6.0,301,0,46.7,46.7,46.7,301,37.1,37.9,14.09,5.4,0.1,12.9,12.9,12.9,0.02,4.79,0.0,8.6,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.7,20170600000000.0,20170600000000.0,0.0,20170600000000.0
101,53.0,1386,1386,8.8,8.4,301,8.8,7.7,9.1,14.09,57.6,57.6,57.6,14.08,6.9,14.08,0.0,301,46.9,14.12,57.1,6.1,301,0,46.8,46.8,46.8,301,37.1,37.9,14.09,5.3,0.1,12.9,12.9,12.9,0.02,4.81,0.0,8.4,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.5,20170600000000.0,20170600000000.0,0.0,20170600000000.0
112,53.3,2166,2166,7.5,6.9,301,7.5,6.3,7.3,13.97,54.3,54.3,54.3,13.96,7.5,13.96,0.0,301,43.6,14.02,54.1,6.9,301,5,43.6,43.6,43.6,301,36.3,37.1,13.99,6.4,0.0,13.0,13.0,13.0,0.0,4.48,0.0,9.2,13.0,20170600000000.0,20170600000000.0,20170600000000.0,6.6,20170600000000.0,20170600000000.0,0.0,20170600000000.0
112,54.6,2059,2059,6.6,6.2,301,6.6,5.8,6.4,13.97,54.4,54.4,54.4,13.96,7.3,13.96,0.0,301,43.8,14.02,54.3,6.7,301,5,43.8,43.9,43.8,301,36.3,37.1,13.99,5.9,0.0,13.0,13.0,13.0,0.02,4.38,0.0,8.7,13.0,20170600000000.0,20170600000000.0,20170600000000.0,6.5,20170600000000.0,20170600000000.0,0.0,20170600000000.0
48,51.8,1407,1434,7.5,7.3,301,7.5,7.0,8.1,14.11,54.7,54.6,54.6,14.09,6.9,14.09,-0.1,301,46.1,14.14,54.6,6.1,301,11,46.0,46.1,46.1,301,38.7,39.5,14.12,5.3,0.1,13.1,13.1,13.1,0.01,4.96,-0.1,9.5,13.1,20170600000000.0,20170600000000.0,20170600000000.0,5.5,20170600000000.0,20170600000000.0,-0.1,
109,51.0,5220,5220,7.2,6.8,301,7.0,6.3,7.5,14.11,55.3,55.2,55.2,14.12,6.5,14.12,-0.1,301,44.3,14.16,55.2,5.6,301,6,44.2,44.2,44.2,301,37.1,37.9,14.11,4.5,0.0,12.9,12.9,12.9,0.02,4.92,0.0,9.8,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.6,20170600000000.0,20170600000000.0,0.0,20170600000000.0
112,54.0,2060,2060,7.0,6.4,301,7.0,6.0,6.8,13.97,54.6,54.6,54.6,13.96,7.5,13.96,0.0,301,43.6,14.02,54.2,6.9,301,5,43.5,43.6,43.6,301,36.3,37.1,13.99,6.3,0.0,13.0,13.0,13.0,0.01,4.48,0.0,8.7,13.0,20170600000000.0,20170600000000.0,,6.3,20170600000000.0,20170600000000.0,0.0,20170600000000.0
112,53.4,2021,2021,7.4,7.1,301,7.4,6.6,7.2,13.96,54.3,54.3,54.3,13.96,7.8,13.97,0.0,301,43.7,14.02,54.1,7.1,301,5,43.6,43.7,43.7,301,36.3,37.1,13.99,6.6,0.0,13.0,13.0,13.0,0.0,4.54,0.0,8.7,13.0,20170600000000.0,20170600000000.0,20170600000000.0,7.1,20170600000000.0,20170600000000.0,0.0,20170600000000.0
48,51.6,1364,1391,8.4,8.3,301,8.4,7.8,8.1,14.1,54.5,54.4,54.4,14.09,6.9,14.09,-0.1,302,46.1,14.13,54.1,6.2,302,11,46.0,46.0,46.0,301,38.7,39.5,14.12,5.2,0.1,13.1,13.0,13.1,0.01,4.75,-0.1,9.5,13.0,20170600000000.0,20170600000000.0,20170600000000.0,5.4,20170600000000.0,20170600000000.0,-0.1,20170600000000.0
109,49.4,5177,5177,8.1,7.4,301,7.4,7.0,7.8,14.13,54.9,54.9,54.9,14.12,6.9,14.08,0.0,301,44.6,14.16,54.2,5.8,301,6,44.3,44.4,44.4,301,37.1,37.9,14.11,4.9,0.0,12.9,12.9,12.9,0.0,5.01,0.0,9.6,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.9,20170600000000.0,20170600000000.0,0.0,20170600000000.0
112,54.1,2050,2050,7.1,6.9,301,7.1,6.3,7.1,13.97,54.4,54.3,54.3,13.96,7.7,13.96,0.0,301,43.9,14.02,53.8,7.1,301,5,43.8,43.8,43.8,301,36.3,37.1,13.99,6.3,0.0,13.0,13.0,13.0,0.0,4.34,0.0,9.3,13.0,20170600000000.0,20170600000000.0,,6.4,20170600000000.0,20170600000000.0,0.0,20170600000000.0
48,51.6,1396,1423,8.3,7.8,301,8.2,7.2,8.4,14.13,54.3,54.3,54.3,14.09,7.2,14.13,-0.1,301,46.3,14.14,53.8,6.1,301,11,46.1,46.2,46.2,301,38.7,39.5,14.12,5.3,0.1,13.1,13.1,13.1,0.0,4.84,-0.1,9.5,13.1,20170600000000.0,20170600000000.0,20170600000000.0,5.4,20170600000000.0,20170600000000.0,-0.1,20170600000000.0
101,53.5,1344,1344,8.9,8.2,301,8.9,7.6,9.0,14.09,57.6,57.6,57.6,14.08,6.9,14.08,-0.1,301,46.9,14.13,57.1,5.9,301,0,46.7,46.7,46.7,301,37.1,37.9,14.09,5.3,0.1,12.9,12.9,12.9,0.0,4.75,0.0,9.0,12.9,20170600000000.0,20170600000000.0,,5.9,20170600000000.0,20170600000000.0,0.0,20170600000000.0
49,52.5,1714,1741,8.0,7.7,301,8.0,7.4,8.1,14.11,54.3,54.3,54.3,14.09,6.8,14.09,-0.1,301,46.0,14.14,54.1,6.0,301,11,46.0,46.1,46.0,301,38.7,39.5,14.12,5.1,0.1,13.1,13.1,13.1,0.01,4.76,-0.1,8.5,13.0,20170600000000.0,20170600000000.0,,5.2,20170600000000.0,20170600000000.0,-0.1,20170600000000.0
109,49.8,5659,5659,7.8,7.6,301,7.7,7.2,7.7,14.11,54.9,54.8,54.8,14.12,7.0,14.08,-0.1,301,44.6,14.12,54.2,5.8,301,6,44.3,44.3,44.4,301,37.1,37.9,14.11,5.1,0.1,12.9,12.9,12.9,0.02,4.9,0.0,8.9,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.3,20170600000000.0,20170600000000.0,0.0,20170600000000.0
101,52.2,1680,1680,8.5,8.2,301,8.5,7.9,8.9,14.09,57.6,57.5,57.6,14.08,6.6,14.08,0.0,301,46.9,14.12,57.1,5.8,301,0,46.8,46.8,46.8,301,37.1,37.9,14.09,5.0,0.1,12.9,12.9,12.9,0.02,4.95,0.0,9.6,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0
112,54.3,2484,2484,7.0,6.5,301,7.0,6.0,6.8,13.95,54.4,54.4,54.3,13.96,7.5,13.96,0.0,301,43.8,14.02,54.3,6.9,301,5,43.8,43.9,43.8,301,35.7,36.5,13.99,6.5,0.0,13.0,13.0,13.0,0.02,4.41,0.0,9.5,13.0,20170600000000.0,20170600000000.0,20170600000000.0,6.5,20170600000000.0,20170600000000.0,0.0,20170600000000.0
109,51.4,5460,5460,8.2,7.7,301,8.2,7.3,7.9,14.11,55.1,55.0,55.1,14.12,6.6,14.08,0.0,301,44.5,14.12,54.2,5.8,301,6,44.2,44.3,44.3,301,37.1,37.9,14.11,5.0,0.1,12.9,12.9,12.9,0.01,4.92,0.0,9.8,12.9,20170600000000.0,20170600000000.0,,5.4,20170600000000.0,20170600000000.0,0.0,20170600000000.0
112,53.7,2291,2291,7.5,7.2,301,7.4,6.5,7.2,13.96,54.4,54.3,54.4,13.96,7.5,13.97,0.0,301,43.9,13.97,53.8,7.0,301,5,43.8,43.8,43.9,301,36.3,37.1,13.99,6.3,0.0,13.0,13.0,13.0,0.01,4.48,0.0,9.4,13.0,20170600000000.0,20170600000000.0,,6.6,20170600000000.0,20170600000000.0,0.0,20170600000000.0
109,50.2,5452,5452,8.0,7.6,301,8.0,7.2,8.1,14.12,54.9,54.9,54.9,14.13,7.1,14.12,0.0,301,44.5,14.13,54.3,5.8,301,6,44.3,44.4,44.3,301,37.1,37.9,14.11,4.9,0.0,12.9,12.9,12.9,0.02,4.87,0.0,9.7,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.3,20170600000000.0,20170600000000.0,0.0,20170600000000.0
101,53.3,1502,1502,9.0,8.2,301,9.0,7.5,8.3,14.09,57.6,57.5,57.5,14.08,6.7,14.08,0.0,301,46.9,14.12,57.1,6.0,301,0,46.7,46.8,46.8,301,37.1,37.9,14.09,5.3,0.1,12.9,12.9,12.9,0.01,4.76,0.0,8.8,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.8,20170600000000.0,20170600000000.0,0.0,20170600000000.0
109,50.4,5453,5453,7.6,7.1,301,7.4,6.6,7.4,14.12,54.9,54.8,54.8,14.13,6.2,14.12,-0.1,301,44.3,14.15,54.8,5.6,301,6,44.2,44.3,44.3,301,37.1,37.9,14.11,4.9,0.0,12.9,12.9,12.9,0.01,4.98,0.0,9.4,12.9,,,20170600000000.0,4.9,20170600000000.0,20170600000000.0,0.0,20170600000000.0
101,52.4,1506,1506,8.9,8.2,301,8.9,7.8,9.3,14.09,57.6,57.5,57.5,14.08,6.9,14.08,0.0,301,46.9,14.13,57.0,6.0,301,0,46.7,46.7,46.7,301,37.1,37.9,14.09,5.1,0.1,12.9,12.9,12.9,0.01,4.87,0.0,8.6,12.9,20170600000000.0,20170600000000.0,20170600000000.0,6.5,20170600000000.0,20170600000000.0,0.0,20170600000000.0
101,52.9,1426,1426,9.0,8.6,301,8.8,8.1,9.0,14.09,57.6,57.5,57.6,14.08,6.4,14.08,-0.1,301,46.9,14.13,57.1,5.9,301,0,46.7,46.7,46.8,301,37.1,37.9,14.09,5.5,0.1,12.9,12.9,12.9,0.02,4.78,0.0,8.7,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.5,20170600000000.0,20170600000000.0,0.0,20170600000000.0
112,54.3,2211,2211,7.7,7.3,301,7.5,6.5,7.6,13.97,54.2,54.2,54.1,13.96,7.6,13.96,0.0,301,43.6,14.02,54.0,7.1,301,5,43.6,43.7,43.6,301,36.3,37.1,13.99,6.5,0.0,13.0,13.0,13.0,0.02,4.46,0.0,9.6,13.0,20170600000000.0,20170600000000.0,20170600000000.0,6.8,20170600000000.0,20170600000000.0,0.0,20170600000000.0
109,51.5,5376,5376,8.0,7.7,301,7.9,7.3,8.0,14.11,54.8,54.7,54.7,14.08,6.8,14.08,0.0,301,44.5,14.16,54.2,6.1,301,6,44.3,44.3,44.3,301,37.1,37.9,14.11,5.2,0.0,12.9,12.9,12.9,0.01,4.83,0.0,9.6,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.7,20170600000000.0,20170600000000.0,0.0,20170600000000.0
101,53.0,1427,1427,8.9,8.6,301,8.8,8.0,9.2,14.09,57.6,57.6,57.6,14.08,6.7,14.08,0.0,301,46.9,14.13,57.1,6.1,301,0,46.7,46.7,46.8,301,37.1,37.9,14.09,5.3,0.1,12.9,12.9,12.9,0.0,4.81,0.0,8.8,12.9,20170600000000.0,20170600000000.0,20170600000000.0,6.2,20170600000000.0,20170600000000.0,0.0,20170600000000.0
112,51.8,2212,2212,6.9,6.4,301,6.9,5.8,6.9,13.99,54.4,54.3,54.4,13.96,7.6,13.97,0.0,301,43.8,14.02,54.1,7.1,301,5,43.8,43.8,43.8,301,36.3,37.1,13.99,6.4,0.0,13.0,13.0,13.0,0.01,4.55,0.0,9.6,13.0,,,20170600000000.0,7.0,,,0.0,20170600000000.0
112,55.0,2237,2237,7.4,7.1,301,7.4,6.5,7.1,13.97,54.3,54.3,54.3,13.96,7.9,13.97,0.0,301,44.0,14.02,53.7,7.2,301,5,43.8,43.8,43.8,301,36.3,37.1,13.99,6.5,0.0,13.0,13.0,13.0,0.01,4.33,0.0,9.0,13.0,20170600000000.0,20170600000000.0,20170600000000.0,6.8,20170600000000.0,20170600000000.0,0.0,20170600000000.0
109,50.1,5404,5404,7.7,7.1,301,7.3,6.8,7.7,14.11,54.9,54.7,54.8,14.11,6.5,14.09,-0.1,301,44.4,14.12,54.7,5.6,301,6,44.3,44.3,44.3,301,37.1,37.9,14.11,4.9,0.0,12.9,12.9,12.9,0.02,4.89,0.0,9.5,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0
112,51.6,2246,2246,6.7,6.4,301,6.7,6.0,6.3,13.99,54.2,54.2,54.2,14.02,7.8,13.96,0.0,302,43.8,14.02,54.1,7.1,301,5,43.8,43.8,43.8,301,36.3,37.1,13.99,6.6,0.0,13.0,13.0,13.0,0.01,4.57,0.0,9.8,13.0,20170600000000.0,20170600000000.0,20170600000000.0,6.8,20170600000000.0,20170600000000.0,0.0,20170600000000.0
112,52.5,2255,2255,6.5,6.2,301,6.4,5.8,6.6,13.96,54.2,54.2,54.2,13.96,7.5,13.97,0.0,301,43.8,14.02,54.1,7.0,301,5,43.8,43.8,43.8,301,36.3,37.1,13.99,6.4,0.0,13.0,13.0,13.0,0.01,4.63,0.0,8.8,13.0,20170600000000.0,20170600000000.0,20170600000000.0,6.6,20170600000000.0,20170600000000.0,0.0,20170600000000.0
109,50.4,5419,5419,7.6,7.4,301,7.5,7.1,7.8,14.1,54.8,54.8,54.8,14.08,6.8,14.08,-0.1,301,44.3,14.13,54.7,6.0,301,6,44.2,44.3,44.3,301,37.1,37.9,14.11,5.4,0.0,12.9,12.9,12.9,0.0,5.03,0.0,9.5,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.5,20170600000000.0,20170600000000.0,0.0,20170600000000.0
49,52.2,2131,2158,8.6,8.3,301,8.3,7.9,8.6,14.11,54.4,54.4,54.3,14.09,7.1,14.09,-0.1,301,46.1,14.15,54.1,6.2,301,11,46.0,46.1,46.1,301,38.7,39.5,14.12,5.2,0.1,13.1,13.1,13.1,0.0,4.9,-0.1,9.6,13.0,20170600000000.0,20170600000000.0,20170600000000.0,5.2,20170600000000.0,20170600000000.0,-0.1,20170600000000.0
109,52.7,6076,6076,8.2,7.8,301,8.0,7.4,7.5,14.11,54.7,54.6,54.6,14.12,6.5,14.12,0.0,301,44.6,14.17,54.1,5.8,301,6,44.4,44.4,44.4,301,37.1,37.9,14.11,4.9,0.0,12.9,12.9,12.9,0.01,4.7,0.0,8.5,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.0,,,0.0,20170600000000.0
112,53.7,2338,2338,6.8,6.6,301,6.8,6.1,7.0,13.95,54.4,54.3,54.3,13.96,7.4,13.96,0.0,301,43.6,14.02,54.2,6.9,301,5,43.6,43.6,43.6,301,36.3,37.1,13.99,6.4,0.0,13.0,13.0,13.0,0.0,4.49,0.0,8.5,13.0,20170600000000.0,20170600000000.0,20170600000000.0,6.6,20170600000000.0,20170600000000.0,0.0,20170600000000.0
109,52.0,5500,5500,8.1,7.6,301,7.7,6.8,8.0,14.11,55.0,55.0,55.0,14.08,6.4,14.12,0.0,301,44.5,14.13,54.3,5.6,301,6,44.3,44.4,44.4,301,37.1,37.9,14.11,4.7,0.0,12.9,12.9,12.9,0.02,4.81,0.0,9.1,12.9,20170600000000.0,20170600000000.0,20170600000000.0,4.6,20170600000000.0,20170600000000.0,0.0,20170600000000.0
101,52.3,1544,1544,8.8,8.0,301,8.8,7.5,8.6,14.09,57.6,57.5,57.6,14.08,6.3,14.08,0.0,301,46.9,14.13,57.2,5.7,301,0,46.8,46.8,46.8,301,37.1,37.9,14.09,5.1,0.1,12.9,12.9,12.9,0.01,4.89,0.0,8.5,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.6,20170600000000.0,20170600000000.0,0.0,20170600000000.0
112,54.4,2339,2339,6.8,6.6,301,6.8,6.3,6.8,14.0,54.4,54.3,54.3,13.97,7.7,13.97,0.0,301,43.6,14.03,54.2,6.9,302,5,43.5,43.6,43.6,301,36.3,37.1,13.99,6.2,0.0,13.0,13.0,13.0,0.01,4.39,0.0,8.6,13.0,20170600000000.0,20170600000000.0,20170600000000.0,6.7,20170600000000.0,20170600000000.0,0.0,20170600000000.0
112,54.5,2805,2805,8.4,7.7,301,8.4,7.3,8.3,14.01,54.3,54.3,54.3,13.96,8.0,13.97,0.0,301,44.0,14.11,53.8,7.3,301,5,43.8,43.8,43.9,301,35.7,36.5,13.99,6.8,0.0,13.0,13.0,13.0,0.01,4.35,0.0,8.5,13.0,20170600000000.0,20170600000000.0,20170600000000.0,7.2,20170600000000.0,20170600000000.0,0.0,20170600000000.0
49,52.3,2039,2066,9.3,8.9,301,9.0,8.2,9.2,14.11,54.4,54.3,54.3,14.09,7.0,14.13,-0.1,301,46.3,14.13,53.7,6.3,301,11,46.1,46.2,46.2,301,38.7,39.5,14.12,5.6,0.1,13.1,13.1,13.1,0.02,4.8,-0.1,8.7,13.1,20170600000000.0,20170600000000.0,20170600000000.0,5.7,20170600000000.0,20170600000000.0,-0.1,20170600000000.0
112,54.4,2799,2799,7.1,6.5,301,7.1,6.0,7.0,13.97,54.4,54.4,54.3,13.96,7.5,13.96,0.0,301,43.8,14.02,54.3,7.0,301,5,43.8,43.8,43.8,301,35.7,36.5,13.99,6.6,0.1,13.0,13.0,13.0,0.0,4.43,0.0,8.5,13.0,20170600000000.0,20170600000000.0,20170600000000.0,7.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0
49,50.3,2033,2060,8.5,8.1,301,8.5,7.8,8.3,14.1,54.4,54.4,54.4,14.09,6.9,14.09,-0.1,301,46.2,14.13,54.3,6.3,301,11,46.2,46.2,46.2,301,38.7,39.5,14.12,5.5,0.1,13.1,13.1,13.1,0.02,5.17,-0.1,8.8,13.0,20170600000000.0,20170600000000.0,20170600000000.0,5.5,20170600000000.0,20170600000000.0,-0.1,20170600000000.0
112,53.9,2802,2802,7.7,7.0,301,7.1,6.3,7.4,13.97,54.4,54.3,54.3,13.96,7.6,13.97,0.0,301,44.0,14.02,53.8,7.1,301,5,43.8,43.8,43.8,301,35.7,36.5,13.99,6.4,0.0,13.0,13.0,13.0,0.01,4.44,0.0,8.2,13.0,20170600000000.0,20170600000000.0,20170600000000.0,7.2,20170600000000.0,20170600000000.0,0.0,20170600000000.0
49,51.8,2036,2063,9.1,8.6,301,9.1,8.0,8.8,14.1,54.3,54.3,54.3,14.09,7.0,14.09,-0.1,301,46.3,14.13,53.7,6.2,301,11,46.1,46.1,46.2,301,38.7,39.5,14.12,5.4,0.1,13.1,13.1,13.1,0.02,4.88,0.0,8.5,13.1,20170600000000.0,20170600000000.0,20170600000000.0,5.8,20170600000000.0,20170600000000.0,0.0,20170600000000.0
109,50.8,5436,5436,7.4,7.0,301,7.2,6.6,7.2,14.1,55.3,55.4,55.3,14.12,6.4,14.12,0.0,301,44.4,14.12,54.5,5.5,301,6,44.1,44.2,44.1,301,37.1,37.9,14.11,4.6,0.0,12.9,12.9,12.9,0.0,4.96,0.0,9.5,12.9,20170600000000.0,20170600000000.0,20170600000000.0,4.9,20170600000000.0,20170600000000.0,0.0,20170600000000.0
101,51.8,1486,1486,8.0,7.7,301,7.9,7.3,8.0,14.09,57.8,57.6,57.8,14.08,6.9,14.08,-0.1,301,46.9,14.12,57.2,6.0,301,0,46.7,46.7,46.7,301,37.1,37.9,14.09,5.0,0.1,12.9,12.9,12.9,0.03,5.0,0.0,8.5,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.3,20170600000000.0,20170600000000.0,0.0,20170600000000.0
112,53.6,2530,2530,7.6,7.2,301,7.6,6.6,7.4,13.97,54.4,54.4,54.4,13.96,7.5,13.96,0.0,301,43.7,14.02,54.2,7.0,301,5,43.6,43.7,43.7,301,35.7,36.5,13.99,6.5,0.0,13.0,13.0,13.0,0.01,4.5,0.0,8.5,13.0,20170600000000.0,20170600000000.0,20170600000000.0,6.7,,20170600000000.0,0.0,20170600000000.0
49,52.1,1760,1787,8.1,7.9,301,8.0,7.5,8.1,14.11,54.3,54.3,54.3,14.09,7.1,14.09,-0.1,301,46.2,14.14,54.1,6.2,301,11,46.1,46.2,46.1,301,38.7,39.5,14.12,5.4,0.1,13.0,13.1,13.1,0.02,4.8,-0.1,9.5,13.1,20170600000000.0,20170600000000.0,,5.3,20170600000000.0,20170600000000.0,-0.1,20170600000000.0
109,52.1,5708,5708,7.7,7.3,301,7.5,6.9,7.5,14.11,54.9,54.8,54.9,14.08,7.1,14.08,0.0,301,44.6,14.12,54.2,5.8,301,6,44.4,44.4,44.5,301,37.1,37.9,14.11,5.2,0.1,12.9,12.9,12.9,0.01,4.75,0.0,9.6,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.4,20170600000000.0,20170600000000.0,0.0,20170600000000.0
101,52.1,1534,1534,8.8,8.4,301,8.7,8.0,8.7,14.09,57.6,57.6,57.6,14.08,7.2,14.08,-0.1,301,46.9,14.13,57.1,6.0,301,0,46.7,46.7,46.8,301,37.1,37.9,14.09,4.9,0.1,12.9,12.9,12.9,0.0,4.96,0.0,9.5,12.9,20170600000000.0,20170600000000.0,20170600000000.0,6.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0
